run,subrun,beam_type,is_cosmic,t_start,t_end,t_start_unix,t_end_unix,hours,events,t_source
run_71,acmeshOff_dr700_ri3_0007,neutrons,False,2026-07-23 20:34:00,2026-07-23 20:49:00,1784831640.0,1784832540.0,0.25,16762,runctrl
run_71,acmeshOn_dr600_ri0_0008,neutrons,False,2026-07-23 20:50:00,2026-07-23 21:05:00,1784832600.0,1784833500.0,0.25,16988,runctrl
run_71,acmeshOff_dr600_ri0_0009,neutrons,False,2026-07-23 21:05:00,2026-07-23 21:20:00,1784833500.0,1784834400.0,0.25,16969,runctrl
run_71,acmeshOn_dr600_ri1_0010,neutrons,False,2026-07-23 21:21:00,2026-07-23 21:36:00,1784834460.0,1784835360.0,0.25,16907,runctrl
run_71,acmeshOff_dr600_ri1_0011,neutrons,False,2026-07-23 21:36:00,2026-07-23 21:51:00,1784835360.0,1784836260.0,0.25,17005,runctrl
run_71,acmeshOn_dr600_ri2_0012,neutrons,False,2026-07-23 21:52:00,2026-07-23 22:07:00,1784836320.0,1784837220.0,0.25,11345,runctrl
run_71,acmeshOff_dr600_ri2_0013,neutrons,False,2026-07-23 22:20:00,2026-07-23 22:35:00,1784838000.0,1784838900.0,0.25,17165,runctrl
run_71,acmeshOn_dr600_ri3_0014,neutrons,False,2026-07-23 22:36:00,2026-07-23 22:51:00,1784838960.0,1784839860.0,0.25,16722,runctrl
run_71,acmeshOff_dr600_ri3_0015,neutrons,False,2026-07-23 22:51:00,2026-07-23 23:06:00,1784839860.0,1784840760.0,0.25,16858,runctrl
run_71,acmeshOn_dr700_ri0_0016,neutrons,False,2026-07-23 23:07:00,2026-07-23 23:22:00,1784840820.0,1784841720.0,0.25,16917,runctrl
run_71,acmeshOff_dr700_ri0_0017,neutrons,False,2026-07-23 23:23:00,2026-07-23 23:38:00,1784841780.0,1784842680.0,0.25,16538,runctrl
run_71,acmeshOn_dr700_ri1_0018,neutrons,False,2026-07-23 23:38:00,2026-07-23 23:53:00,1784842680.0,1784843580.0,0.25,17119,runctrl
run_71,acmeshOff_dr700_ri1_0019,neutrons,False,2026-07-23 23:54:00,2026-07-24 00:09:00,1784843640.0,1784844540.0,0.25,16753,runctrl
run_71,acmeshOn_dr700_ri2_0020,neutrons,False,2026-07-24 00:09:00,2026-07-24 00:24:00,1784844540.0,1784845440.0,0.25,13678,runctrl
run_71,acmeshOff_dr700_ri2_0021,neutrons,False,2026-07-24 00:25:00,2026-07-24 00:40:00,1784845500.0,1784846400.0,0.25,16963,runctrl
run_71,acmeshOn_dr700_ri3_0022,neutrons,False,2026-07-24 00:41:00,2026-07-24 00:56:00,1784846460.0,1784847360.0,0.25,17046,runctrl
run_71,acmeshOff_dr700_ri3_0023,neutrons,False,2026-07-24 00:56:00,2026-07-24 01:11:00,1784847360.0,1784848260.0,0.25,17030,runctrl
run_71,acmeshOn_dr600_ri0_0024,neutrons,False,2026-07-24 01:12:00,2026-07-24 01:27:00,1784848320.0,1784849220.0,0.25,16993,runctrl
